NAICS,LineItems,Value,Percent,ReportID,Industry
237310,Other Non-Current Liabilities,5102.4,0%,Liabilities & Equity,"Highway, Street, and Bridge Construction"
237310,Net Worth,455389.2,36%,Liabilities & Equity,"Highway, Street, and Bridge Construction"
237310,Total Liabilities & Equity,1275600,100%,Liabilities & Equity,"Highway, Street, and Bridge Construction"
333922,Cash,1229464.286,23%,Assets,Conveyor and Conveying Equipment Manufacturing
333922,Accounts Receivables,1240392.857,23%,Assets,Conveyor and Conveying Equipment Manufacturing
333922,Inventories,907071.4286,17%,Assets,Conveyor and Conveying Equipment Manufacturing
333922,Other Current Assets,868821.4286,16%,Assets,Conveyor and Conveying Equipment Manufacturing
333922,Total Current Assets,4245750,78%,Assets,Conveyor and Conveying Equipment Manufacturing
333922,Fixed Assets,601071.4286,11%,Assets,Conveyor and Conveying Equipment Manufacturing
333922,Intangibles,65571.42857,1%,Assets,Conveyor and Conveying Equipment Manufacturing
333922,Other Non-Current Assets,551892.8571,10%,Assets,Conveyor and Conveying Equipment Manufacturing
333922,Total Assets,5464285.714,100%,Assets,Conveyor and Conveying Equipment Manufacturing
333922,Short Term Debt,202178.5714,4%,Liabilities & Equity,Conveyor and Conveying Equipment Manufacturing
333922,Accounts Payable,644785.7143,12%,Liabilities & Equity,Conveyor and Conveying Equipment Manufacturing
333922,Other Current Liabilities,1076464.286,20%,Liabilities & Equity,Conveyor and Conveying Equipment Manufacturing
333922,Total Current Liabilities,1999928.571,37%,Liabilities & Equity,Conveyor and Conveying Equipment Manufacturing
333922,Long Term Debt,229500,4%,Liabilities & Equity,Conveyor and Conveying Equipment Manufacturing
333922,Other Non-Current Liabilities,251357.1429,5%,Liabilities & Equity,Conveyor and Conveying Equipment Manufacturing
333922,Net Worth,2961642.857,54%,Liabilities & Equity,Conveyor and Conveying Equipment Manufacturing
333922,Total Liabilities & Equity,5464285.714,100%,Liabilities & Equity,Conveyor and Conveying Equipment Manufacturing
522291,Cash,660872.7273,10%,Assets,Consumer Lending
522291,Accounts Receivables,4174936.364,66%,Assets,Consumer Lending
522291,Inventories,0,0%,Assets,Consumer Lending
522291,Other Current Assets,44481.81818,1%,Assets,Consumer Lending
522291,Total Current Assets,4873936.364,77%,Assets,Consumer Lending
522291,Fixed Assets,686290.9091,11%,Assets,Consumer Lending
522291,Intangibles,57190.90909,1%,Assets,Consumer Lending
522291,Other Non-Current Assets,730772.7273,12%,Assets,Consumer Lending
522291,Total Assets,6354545.455,100%,Assets,Consumer Lending
522291,Short Term Debt,1404354.545,22%,Liabilities & Equity,Consumer Lending
522291,Accounts Payable,31772.72727,1%,Liabilities & Equity,Consumer Lending
522291,Other Current Liabilities,775254.5455,12%,Liabilities & Equity,Consumer Lending
522291,Total Current Liabilities,2243154.545,35%,Liabilities & Equity,Consumer Lending
522291,Long Term Debt,991309.0909,16%,Liabilities & Equity,Consumer Lending
522291,Other Non-Current Liabilities,743481.8182,12%,Liabilities & Equity,Consumer Lending
522291,Net Worth,2376600,37%,Liabilities & Equity,Consumer Lending
522291,Total Liabilities & Equity,6354545.455,100%,Liabilities & Equity,Consumer Lending
237990,Cash,237256.8,17%,Assets,Other Heavy and Civil Engineering Construction
237990,Accounts Receivables,285818.1333,21%,Assets,Other Heavy and Civil Engineering Construction
237990,Inventories,20812,2%,Assets,Other Heavy and Civil Engineering Construction
237990,Other Current Assets,91572.8,7%,Assets,Other Heavy and Civil Engineering Construction
237990,Total Current Assets,635459.7333,46%,Assets,Other Heavy and Civil Engineering Construction
237990,Fixed Assets,645172,47%,Assets,Other Heavy and Civil Engineering Construction
237990,Intangibles,18037.06667,1%,Assets,Other Heavy and Civil Engineering Construction
237990,Other Non-Current Assets,88797.86667,6%,Assets,Other Heavy and Civil Engineering Construction
237990,Total Assets,1387466.667,100%,Assets,Other Heavy and Civil Engineering Construction
237990,Short Term Debt,55498.66667,4%,Liabilities & Equity,Other Heavy and Civil Engineering Construction
237990,Accounts Payable,149846.4,11%,Liabilities & Equity,Other Heavy and Civil Engineering Construction
237990,Other Current Liabilities,220607.2,16%,Liabilities & Equity,Other Heavy and Civil Engineering Construction
237990,Total Current Liabilities,478676,35%,Liabilities & Equity,Other Heavy and Civil Engineering Construction
237990,Long Term Debt,542499.4667,39%,Liabilities & Equity,Other Heavy and Civil Engineering Construction
237990,Other Non-Current Liabilities,40236.53333,3%,Liabilities & Equity,Other Heavy and Civil Engineering Construction
237990,Net Worth,327442.1333,24%,Liabilities & Equity,Other Heavy and Civil Engineering Construction
237990,Total Liabilities & Equity,1387466.667,100%,Liabilities & Equity,Other Heavy and Civil Engineering Construction
111335,Cash,634910.4,14%,Assets,Tree Nut Farming
111335,Accounts Receivables,841946.4,18%,Assets,Tree Nut Farming
111335,Inventories,36806.4,1%,Assets,Tree Nut Farming
111335,Other Current Assets,82814.4,2%,Assets,Tree Nut Farming
111335,Total Current Assets,1596477.6,35%,Assets,Tree Nut Farming
111335,Fixed Assets,1711497.6,37%,Assets,Tree Nut Farming
111335,Intangibles,901756.8,20%,Assets,Tree Nut Farming
111335,Other Non-Current Assets,386467.2,8%,Assets,Tree Nut Farming
111335,Total Assets,4600800,100%,Assets,Tree Nut Farming
111335,Short Term Debt,179431.2,4%,Liabilities & Equity,Tree Nut Farming
111335,Accounts Payable,46008,1%,Liabilities & Equity,Tree Nut Farming
111335,Other Current Liabilities,32205.6,1%,Liabilities & Equity,Tree Nut Farming
111335,Total Current Liabilities,354261.6,8%,Liabilities & Equity,Tree Nut Farming
111335,Long Term Debt,593503.2,13%,Liabilities & Equity,Tree Nut Farming
111335,Other Non-Current Liabilities,285249.6,6%,Liabilities & Equity,Tree Nut Farming
111335,Net Worth,3326378.4,72%,Liabilities & Equity,Tree Nut Farming
111335,Total Liabilities & Equity,4600800,100%,Liabilities & Equity,Tree Nut Farming
332322,Cash,250723.9474,22%,Assets,Sheet Metal Work Manufacturing
332322,Accounts Receivables,304367.2105,26%,Assets,Sheet Metal Work Manufacturing
332322,Inventories,226234.6316,19%,Assets,Sheet Metal Work Manufacturing
332322,Other Current Assets,55975.57895,5%,Assets,Sheet Metal Work Manufacturing
332322,Total Current Assets,838467.5263,72%,Assets,Sheet Metal Work Manufacturing
332322,Fixed Assets,230899.2632,20%,Assets,Sheet Metal Work Manufacturing
332322,Intangibles,41981.68421,4%,Assets,Sheet Metal Work Manufacturing
332322,Other Non-Current Assets,55975.57895,5%,Assets,Sheet Metal Work Manufacturing
332322,Total Assets,1166157.895,100%,Assets,Sheet Metal Work Manufacturing
332322,Short Term Debt,55975.57895,5%,Liabilities & Equity,Sheet Metal Work Manufacturing
332322,Accounts Payable,164428.2632,14%,Liabilities & Equity,Sheet Metal Work Manufacturing
332322,Other Current Liabilities,264717.8421,23%,Liabilities & Equity,Sheet Metal Work Manufacturing
332322,Total Current Liabilities,527103.3684,45%,Liabilities & Equity,Sheet Metal Work Manufacturing
332322,Long Term Debt,195914.5263,17%,Liabilities & Equity,Sheet Metal Work Manufacturing
332322,Other Non-Current Liabilities,57141.73684,5%,Liabilities & Equity,Sheet Metal Work Manufacturing
332322,Net Worth,385998.2632,33%,Liabilities & Equity,Sheet Metal Work Manufacturing
332322,Total Liabilities & Equity,1166157.895,100%,Liabilities & Equity,Sheet Metal Work Manufacturing
481219,Cash,4615476.429,18%,Assets,Other Nonscheduled Air Transportation
481219,Accounts Receivables,3811657.5,15%,Assets,Other Nonscheduled Air Transportation
481219,Inventories,1659497.143,6%,Assets,Other Nonscheduled Air Transportation
481219,Other Current Assets,674170.7143,3%,Assets,Other Nonscheduled Air Transportation
481219,Total Current Assets,10760801.79,42%,Assets,Other Nonscheduled Air Transportation
481219,Fixed Assets,12186932.14,47%,Assets,Other Nonscheduled Air Transportation
481219,Intangibles,259296.4286,1%,Assets,Other Nonscheduled Air Transportation
481219,Other Non-Current Assets,2748542.143,11%,Assets,Other Nonscheduled Air Transportation
481219,Total Assets,25929642.86,100%,Assets,Other Nonscheduled Air Transportation
481219,Short Term Debt,259296.4286,1%,Liabilities & Equity,Other Nonscheduled Air Transportation
481219,Accounts Payable,2541105,10%,Liabilities & Equity,Other Nonscheduled Air Transportation
481219,Other Current Liabilities,3889446.429,15%,Liabilities & Equity,Other Nonscheduled Air Transportation
481219,Total Current Liabilities,7701103.929,30%,Liabilities & Equity,Other Nonscheduled Air Transportation
481219,Long Term Debt,6430551.429,25%,Liabilities & Equity,Other Nonscheduled Air Transportation
481219,Other Non-Current Liabilities,2048441.786,8%,Liabilities & Equity,Other Nonscheduled Air Transportation
481219,Net Worth,9593967.857,37%,Liabilities & Equity,Other Nonscheduled Air Transportation
481219,Total Liabilities & Equity,25929642.86,100%,Liabilities & Equity,Other Nonscheduled Air Transportation
333923,Cash,1236375.6,8%,Assets,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Accounts Receivables,4636408.5,29%,Assets,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Inventories,4750285.2,29%,Assets,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Other Current Assets,406702.5,3%,Assets,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Total Current Assets,11029771.8,68%,Assets,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Fixed Assets,4197169.8,26%,Assets,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Intangibles,260289.6,2%,Assets,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Other Non-Current Assets,780868.8,5%,Assets,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Total Assets,16268100,100%,Assets,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Short Term Debt,1236375.6,8%,Liabilities & Equity,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Accounts Payable,1578005.7,10%,Liabilities & Equity,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Other Current Liabilities,3481373.4,21%,Liabilities & Equity,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Total Current Liabilities,7206768.3,44%,Liabilities & Equity,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Long Term Debt,2944526.1,18%,Liabilities & Equity,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Other Non-Current Liabilities,536847.3,3%,Liabilities & Equity,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Net Worth,5563690.2,34%,Liabilities & Equity,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
333923,Total Liabilities & Equity,16268100,100%,Liabilities & Equity,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
522292,Cash,591096.4706,45%,Assets,Real Estate Credit
522292,Accounts Receivables,14513.52941,1%,Assets,Real Estate Credit
522292,Inventories,139857.6471,11%,Assets,Real Estate Credit
522292,Other Current Assets,17152.35294,1%,Assets,Real Estate Credit
522292,Total Current Assets,762620,58%,Assets,Real Estate Credit
522292,Fixed Assets,265201.7647,20%,Assets,Real Estate Credit
522292,Intangibles,101594.7059,8%,Assets,Real Estate Credit
522292,Other Non-Current Assets,189995.2941,14%,Assets,Real Estate Credit
522292,Total Assets,1319411.765,100%,Assets,Real Estate Credit
522292,Short Term Debt,180759.4118,14%,Liabilities & Equity,Real Estate Credit
522292,Accounts Payable,19791.17647,2%,Liabilities & Equity,Real Estate Credit
522292,Other Current Liabilities,106872.3529,8%,Liabilities & Equity,Real Estate Credit
522292,Total Current Liabilities,325894.7059,25%,Liabilities & Equity,Real Estate Credit
522292,Long Term Debt,97636.47059,7%,Liabilities & Equity,Real Estate Credit
522292,Other Non-Current Liabilities,32985.29412,3%,Liabilities & Equity,Real Estate Credit
522292,Net Worth,862895.2941,65%,Liabilities & Equity,Real Estate Credit
522292,Total Liabilities & Equity,1319411.765,100%,Liabilities & Equity,Real Estate Credit
238110,Cash,91232,34%,Assets,Poured Concrete Foundation and Structure Contractors
238110,Accounts Receivables,41271.61905,15%,Assets,Poured Concrete Foundation and Structure Contractors
238110,Inventories,10589.42857,4%,Assets,Poured Concrete Foundation and Structure Contractors
238110,Other Current Assets,5158.952381,2%,Assets,Poured Concrete Foundation and Structure Contractors
238110,Total Current Assets,148252,55%,Assets,Poured Concrete Foundation and Structure Contractors
238110,Fixed Assets,95847.90476,35%,Assets,Poured Concrete Foundation and Structure Contractors
238110,Intangibles,11947.04762,4%,Assets,Poured Concrete Foundation and Structure Contractors
238110,Other Non-Current Assets,15205.33333,6%,Assets,Poured Concrete Foundation and Structure Contractors
238110,Total Assets,271523.8095,100%,Assets,Poured Concrete Foundation and Structure Contractors
238110,Short Term Debt,21178.85714,8%,Liabilities & Equity,Poured Concrete Foundation and Structure Contractors
