Code,Indicator,Year,Index,% Change
A5214,World price of steaming coal,1990,39.67,4.4
A5214,World price of steaming coal,1991,39.67,0
A5214,World price of steaming coal,1992,38.56,-2.8
A5214,World price of steaming coal,1993,31.33,-18.8
A5214,World price of steaming coal,1994,32.3,3.1
A5214,World price of steaming coal,1995,39.37,21.9
A5214,World price of steaming coal,1996,38.07,-3.3
A5214,World price of steaming coal,1997,35.1,-7.8
A5214,World price of steaming coal,1998,29.23,-16.7
A5214,World price of steaming coal,1999,25.89,-11.4
A5214,World price of steaming coal,2000,26.25,1.4
A5214,World price of steaming coal,2001,32.31,23.1
A5214,World price of steaming coal,2002,27.06,-16.3
A5214,World price of steaming coal,2003,27.95,3.3
A5214,World price of steaming coal,2004,56.73,102.9
A5214,World price of steaming coal,2005,50.82,-10.4
A5214,World price of steaming coal,2006,52.73,3.8
A5214,World price of steaming coal,2007,70.09,32.9
A5214,World price of steaming coal,2008,138.02,96.9
A5214,World price of steaming coal,2009,76.16,-44.8
A5214,World price of steaming coal,2010,104.6,37.3
A5214,World price of steaming coal,2011,129.61,23.9
A5214,World price of steaming coal,2012,101.44,-21.7
A5214,World price of steaming coal,2013,90.13,-11.2
A5214,World price of steaming coal,2014,75.73,-16
A5214,World price of steaming coal,2015,62.69,-17.2
A5214,World price of steaming coal,2016,70.08,11.8
A5214,World price of steaming coal,2017,94.14,34.3
A5214,World price of steaming coal,2018,113.23,20.3
A5214,World price of steaming coal,2019,82.19,-27.4
A5214,World price of steaming coal,2020,61.98,-24.6
A5214,World price of steaming coal,2021,143.98,132.3
A5214,World price of steaming coal,2022,384.17,166.8
A5214,World price of steaming coal,2023,188.15,-51
A5214,World price of steaming coal,2024,153.43,-18.5
A5214,World price of steaming coal,2025,157.91,2.9
A5214,World price of steaming coal,2026,158.13,0.1
A5214,World price of steaming coal,2027,164,3.7
A5214,World price of steaming coal,2028,167.89,2.4
A5214,World price of steaming coal,2029,173.95,3.6
A5214,World price of steaming coal,2030,178.23,2.5
A5214,World price of steaming coal,2031,183.65,3
A5230,World price of steel,1980,109.3,0
A5230,World price of steel,1981,111.15,1.9
A5230,World price of steel,1982,95.21,-15.9
A5230,World price of steel,1983,91.27,-3.9
A5230,World price of steel,1984,95.94,4.7
A5230,World price of steel,1985,83.1,-12.9
A5230,World price of steel,1986,91.13,8
A5230,World price of steel,1987,109.3,18.2
A5230,World price of steel,1988,133.8,24.5
A5230,World price of steel,1989,149.38,15.6
A5230,World price of steel,1990,139.01,-10.4
A5230,World price of steel,1991,138.03,-1
A5230,World price of steel,1992,124.79,-13.2
A5230,World price of steel,1993,127.04,2.3
A5230,World price of steel,1994,136.2,9.2
A5230,World price of steel,1995,149.01,12.8
A5230,World price of steel,1996,123.58,-25.4
A5230,World price of steel,1997,114,-9.6
A5230,World price of steel,1998,94.37,-19.6
A5230,World price of steel,1999,82.25,-12.1
A5230,World price of steel,2000,100,17.8
A5230,World price of steel,2001,73.19,-26.8
A5230,World price of steel,2002,83.38,10.2
A5230,World price of steel,2003,108.24,24.9
A5230,World price of steel,2004,169.86,61.6
A5230,World price of steel,2005,214.08,44.2
A5230,World price of steel,2006,202.82,-11.3
A5230,World price of steel,2007,185.92,-16.9
A5230,World price of steel,2008,272.7,86.8
A5230,World price of steel,2009,162.16,-110.5
A5230,World price of steel,2010,204.28,42.1
A5230,World price of steel,2011,236.99,32.7
A5230,World price of steel,2012,203.83,-33.2
A5230,World price of steel,2013,194.53,-9.3
A5230,World price of steel,2014,187.16,-7.4
A5230,World price of steel,2015,130.75,-56.4
A5230,World price of steel,2016,144.09,13.3
A5230,World price of steel,2017,187.14,43.1
A5230,World price of steel,2018,218.45,31.3
A5230,World price of steel,2019,176.96,-41.5
A5230,World price of steel,2020,173.76,-3.2
A5230,World price of steel,2021,365.74,192
A5230,World price of steel,2022,285.11,-80.6
A5230,World price of steel,2023,234.25,-50.9
A5230,World price of steel,2024,221.01,-13.2
A5230,World price of steel,2025,204.31,-16.7
A5230,World price of steel,2026,192.21,-12.1
A5230,World price of steel,2027,189.15,-3.1
A5230,World price of steel,2028,189.82,0.7
A5230,World price of steel,2029,189.04,-0.8
A5230,World price of steel,2030,187.97,-1.1
A5114,World price of sugar,1980,28.67,0
A5114,World price of sugar,1981,16.89,-41.1
A5114,World price of sugar,1982,8.41,-50.2
A5114,World price of sugar,1983,8.47,0.7
A5114,World price of sugar,1984,5.2,-38.6
A5114,World price of sugar,1985,4.05,-22.1
A5114,World price of sugar,1986,6.05,49.3
A5114,World price of sugar,1987,6.76,11.6
A5114,World price of sugar,1988,10.19,50.9
A5114,World price of sugar,1989,12.81,25.6
A5114,World price of sugar,1990,12.51,-2.3
A5114,World price of sugar,1991,8.98,-28.3
A5114,World price of sugar,1992,9.07,1
A5114,World price of sugar,1993,10.02,10.5
A5114,World price of sugar,1994,12.11,20.8
A5114,World price of sugar,1995,13.28,9.7
A5114,World price of sugar,1996,11.96,-10
A5114,World price of sugar,1997,11.4,-4.6
A5114,World price of sugar,1998,8.92,-21.8
A5114,World price of sugar,1999,6.26,-29.8
A5114,World price of sugar,2000,8.08,29
A5114,World price of sugar,2001,8.23,1.9
A5114,World price of sugar,2002,6.24,-24.2
A5114,World price of sugar,2003,6.93,11
A5114,World price of sugar,2004,7.55,8.9
A5114,World price of sugar,2005,10.07,33.5
A5114,World price of sugar,2006,14.79,46.9
A5114,World price of sugar,2007,9.96,-32.7
A5114,World price of sugar,2008,12.45,25.1
A5114,World price of sugar,2009,18.15,45.8
A5114,World price of sugar,2010,20.89,15.1
A5114,World price of sugar,2011,26.24,25.6
A5114,World price of sugar,2012,21.37,-18.5
A5114,World price of sugar,2013,17.71,-17.2
A5114,World price of sugar,2014,17.13,-3.3
A5114,World price of sugar,2015,13.22,-22.9
A5114,World price of sugar,2016,18.14,37.3
A5114,World price of sugar,2017,15.83,-12.7
A5114,World price of sugar,2018,12.25,-22.6
A5114,World price of sugar,2019,12.35,0.8
A5114,World price of sugar,2020,12.88,4.3
A5114,World price of sugar,2021,17.86,38.6
A5114,World price of sugar,2022,18.83,5.4
A5114,World price of sugar,2023,24.04,27.7
A5114,World price of sugar,2024,20.73,-13.8
A5114,World price of sugar,2025,20.39,-1.7
A5114,World price of sugar,2026,19.81,-2.8
A5114,World price of sugar,2027,19.05,-3.9
A5114,World price of sugar,2028,18.05,-5.2
A5114,World price of sugar,2029,16.69,-7.5
A5114,World price of sugar,2030,16.39,-1.8
A5115,World price of tobacco,1980,2275.86,0
A5115,World price of tobacco,1981,2321.69,2
A5115,World price of tobacco,1982,2563.96,10.4
A5115,World price of tobacco,1983,2656.55,3.6
A5115,World price of tobacco,1984,2786.32,4.9
A5115,World price of tobacco,1985,2611.82,-6.3
A5115,World price of tobacco,1986,2659.18,1.8
A5115,World price of tobacco,1987,2745.55,3.2
A5115,World price of tobacco,1988,2467.9,-10.1
A5115,World price of tobacco,1989,3167.57,28.4
A5115,World price of tobacco,1990,3392.19,7.1
A5115,World price of tobacco,1991,3500.07,3.2
A5115,World price of tobacco,1992,3439.54,-1.7
A5115,World price of tobacco,1993,2695.34,-21.6
A5115,World price of tobacco,1994,2641.66,-2
A5115,World price of tobacco,1995,2643.44,0.1
A5115,World price of tobacco,1996,3055.37,15.6
A5115,World price of tobacco,1997,3531.55,15.6
A5115,World price of tobacco,1998,3336.12,-5.5
A5115,World price of tobacco,1999,3041.18,-8.9
A5115,World price of tobacco,2000,2976.21,-2.1
A5115,World price of tobacco,2001,3004.62,1
A5115,World price of tobacco,2002,2744.47,-8.7
A5115,World price of tobacco,2003,2646.1,-3.6
A5115,World price of tobacco,2004,2740.22,3.6
A5115,World price of tobacco,2005,2789.65,1.8
A5115,World price of tobacco,2006,2969.2,6.4
A5115,World price of tobacco,2007,3315.06,11.6
A5115,World price of tobacco,2008,3588.74,8.3
A5115,World price of tobacco,2009,4235.2,18
A5115,World price of tobacco,2010,4333.23,2.3
A5115,World price of tobacco,2011,4485.05,3.5
A5115,World price of tobacco,2012,4302.35,-4.1
A5115,World price of tobacco,2013,4588.82,6.7
A5115,World price of tobacco,2014,4990.77,8.8
A5115,World price of tobacco,2015,4908.3,-1.7
A5115,World price of tobacco,2016,4790.5,-2.4
A5115,World price of tobacco,2017,4627.36,-3.4
A5115,World price of tobacco,2018,4865.96,5.2
A5115,World price of tobacco,2019,4579.36,-5.9
A5115,World price of tobacco,2020,4336.28,-5.3
A5115,World price of tobacco,2021,4154.74,-4.2
A5115,World price of tobacco,2022,4269.86,2.8
A5115,World price of tobacco,2023,4836.48,13.3
A5115,World price of tobacco,2024,4146.11,-14.3
A5115,World price of tobacco,2025,4097.9,-1.2
A5115,World price of tobacco,2026,4068.3,-0.7
A5115,World price of tobacco,2027,3849.16,-5.4
A5115,World price of tobacco,2028,3755.86,-2.4
A5115,World price of tobacco,2029,3649.03,-2.9
A5115,World price of tobacco,2030,3519.44,-3.6
G101,Price of cement,1991,55.54,0
G101,Price of cement,1992,54.61,-1.7
G101,Price of cement,1993,55.65,1.9
G101,Price of cement,1994,61.26,10.1
G101,Price of cement,1995,67.87,10.8
G101,Price of cement,1996,71.19,4.9
G101,Price of cement,1997,73.49,3.2
G101,Price of cement,1998,76.46,4
G101,Price of cement,1999,78.27,2.4
G101,Price of cement,2000,78.56,0.4
G101,Price of cement,2001,76.5,-2.6
G101,Price of cement,2002,76,-0.7
G101,Price of cement,2003,75,-1.3
G101,Price of cement,2004,79.5,6
G101,Price of cement,2005,91,14.5
G101,Price of cement,2006,101.5,11.5
G101,Price of cement,2007,104,2.5
G101,Price of cement,2008,103.5,-0.5
G101,Price of cement,2009,99,-4.4
G101,Price of cement,2010,92,-7.1
G101,Price of cement,2011,89.5,-2.7
G101,Price of cement,2012,89.5,0
G101,Price of cement,2013,95,6.1
G101,Price of cement,2014,100.5,5.8
G101,Price of cement,2015,106.5,6
G101,Price of cement,2016,111,4.2
G101,Price of cement,2017,117,5.4
G101,Price of cement,2018,121,3.4
G101,Price of cement,2019,124,2.5
G101,Price of cement,2020,125,0.8
G101,Price of cement,2021,130,4
G101,Price of cement,2022,141.46,8.8
G101,Price of cement,2023,157.47,11.3
G101,Price of cement,2024,156.97,-0.3
G101,Price of cement,2025,157.56,0.4
G101,Price of cement,2026,160.26,1.7
G101,Price of cement,2027,163,1.7
G101,Price of cement,2028,165.8,1.7
G101,Price of cement,2029,168.64,1.7
G101,Price of cement,2030,171.53,1.7
G101,Price of cement,2031,174.47,1.7
G104,Price of coarse grains,1980,105.41,0
G104,Price of coarse grains,1981,118.82,13.4
G104,Price of coarse grains,1982,100,-18.8
G104,Price of coarse grains,1983,102.02,2
G104,Price of coarse grains,1984,111.24,9.2
G104,Price of coarse grains,1985,85.86,-25.4
G104,Price of coarse grains,1986,72.33,-13.5
G104,Price of coarse grains,1987,88.73,16.4
G104,Price of coarse grains,1988,120.6,31.9
G104,Price of coarse grains,1989,112.97,-7.6
G104,Price of coarse grains,1990,96.52,-16.4
G104,Price of coarse grains,1991,55.36,-41.2
G104,Price of coarse grains,1992,99.69,44.3
G104,Price of coarse grains,1993,95.96,-3.7
G104,Price of coarse grains,1994,98.3,2.3
G104,Price of coarse grains,1995,114.75,16.5
G104,Price of coarse grains,1996,146.42,31.7
G104,Price of coarse grains,1997,107.77,-38.7
G104,Price of coarse grains,1998,98.02,-9.8
G104,Price of coarse grains,1999,81.87,-16.1
G104,Price of coarse grains,2000,86.83,5
G104,Price of coarse grains,2001,68.92,-17.9
G104,Price of coarse grains,2002,74.24,5.3
G104,Price of coarse grains,2003,104.18,30
G104,Price of coarse grains,2004,99.82,-4.4
G104,Price of coarse grains,2005,91.55,-8.3
G104,Price of coarse grains,2006,111.01,19.5
G104,Price of coarse grains,2007,161.34,50.3
G104,Price of coarse grains,2008,207.13,45.8
G104,Price of coarse grains,2009,132.24,-74.9
G104,Price of coarse grains,2010,153.13,20.9
G104,Price of coarse grains,2011,247.65,94.5
G104,Price of coarse grains,2012,259.71,12.1
G104,Price of coarse grains,2013,235.92,-23.8
G104,Price of coarse grains,2014,187.11,-48.8
G104,Price of coarse grains,2015,165.57,-21.5
G104,Price of coarse grains,2016,135.25,-30.3
G104,Price of coarse grains,2017,140.85,5.6
G104,Price of coarse grains,2018,159.12,18.3
G104,Price of coarse grains,2019,161.42,2.3
G104,Price of coarse grains,2020,175.8,14.4
G104,Price of coarse grains,2021,268.42,92.6
G104,Price of coarse grains,2022,339.47,71.1
G104,Price of coarse grains,2023,258.69,-80.8
G104,Price of coarse grains,2024,229.68,-29
G104,Price of coarse grains,2025,214.89,-14.8
G104,Price of coarse grains,2026,208.23,-6.7
G104,Price of coarse grains,2027,208.31,0.1
G104,Price of coarse grains,2028,208.39,0.1
G104,Price of coarse grains,2029,208.46,0.1
G104,Price of coarse grains,2030,207.78,-0.7
G102,"Price of computers and peripheral
equipment",1995,276.98,0
G102,"Price of computers and peripheral
equipment",1996,249.05,-27.9
G102,"Price of computers and peripheral
equipment",1997,219.58,-29.5
G102,"Price of computers and peripheral
equipment",1998,191.72,-27.9
G102,"Price of computers and peripheral
equipment",1999,172.78,-18.9
G102,"Price of computers and peripheral
equipment",2000,162.16,-10.6
G102,"Price of computers and peripheral
equipment",2001,153.08,-9.1
G102,"Price of computers and peripheral
equipment",2002,139.53,-13.5
G102,"Price of computers and peripheral
equipment",2003,123.95,-15.6
G102,"Price of computers and peripheral
equipment",2004,115.35,-8.6
G102,"Price of computers and peripheral
equipment",2005,107.78,-7.6
G102,"Price of computers and peripheral
equipment",2006,102.07,-5.7
G102,"Price of computers and peripheral
equipment",2007,94.45,-7.6
G102,"Price of computers and peripheral
equipment",2008,86.43,-8
G102,"Price of computers and peripheral
equipment",2009,81.09,-5.3
G102,"Price of computers and peripheral
equipment",2010,76.48,-4.6
G102,"Price of computers and peripheral
equipment",2011,73.41,-3.1
G102,"Price of computers and peripheral
equipment",2012,70.66,-2.8
G102,"Price of computers and peripheral
equipment",2013,67.64,-3
G102,"Price of computers and peripheral
equipment",2014,66.39,-1.3
G102,"Price of computers and peripheral
equipment",2015,63.21,-3.2
G102,"Price of computers and peripheral
equipment",2016,59.86,-3.4
G102,"Price of computers and peripheral
equipment",2017,58.78,-1.1
G102,"Price of computers and peripheral
equipment",2018,58.48,-0.3
G102,"Price of computers and peripheral
equipment",2019,56.31,-2.2
G102,"Price of computers and peripheral
equipment",2020,54.95,-1.4
G102,"Price of computers and peripheral
equipment",2021,55.32,0.4
G102,"Price of computers and peripheral
equipment",2022,58.23,2.9
G102,"Price of computers and peripheral
equipment",2023,58.34,0.1
G102,"Price of computers and peripheral
equipment",2024,58.04,-0.3
G102,"Price of computers and peripheral
equipment",2025,57.72,-0.3
G102,"Price of computers and peripheral
equipment",2026,57.79,0.1
G102,"Price of computers and peripheral
equipment",2027,58.06,0.3
G102,"Price of computers and peripheral
equipment",2028,58.52,0.5
G102,"Price of computers and peripheral
equipment",2029,59.73,1.2
G102,"Price of computers and peripheral
equipment",2030,60.15,0.4
G102,"Price of computers and peripheral
equipment",2031,59.98,-0.2
G105,Price of corn,1980,2.7,0
G105,Price of corn,1981,2.91,7.6
G105,Price of corn,1982,2.37,-18.5
G105,Price of corn,1983,2.99,26.1
G105,Price of corn,1984,3.05,1.9
G105,Price of corn,1985,2.49,-18.4
G105,Price of corn,1986,1.96,-21.3
G105,Price of corn,1987,1.56,-20.4
G105,Price of corn,1988,2.27,45.9
G105,Price of corn,1989,2.43,6.9
G105,Price of corn,1990,2.4,-1.3
G105,Price of corn,1991,2.33,-2.9
G105,Price of corn,1992,2.29,-1.9
G105,Price of corn,1993,2.21,-3.3
G105,Price of corn,1994,2.41,8.9
G105,Price of corn,1995,2.56,6.2
G105,Price of corn,1996,3.55,38.9
G105,Price of corn,1997,2.6,-26.9
G105,Price of corn,1998,2.2,-15.1
G105,Price of corn,1999,1.88,-14.7
G105,Price of corn,2000,1.86,-1.1
G105,Price of corn,2001,1.89,1.6
G105,Price of corn,2002,2.13,12.8
G105,Price of corn,2003,2.27,6.5
G105,Price of corn,2004,2.47,8.7
G105,Price of corn,2005,1.96,-20.5
G105,Price of corn,2006,2.28,16.3
G105,Price of corn,2007,3.4,49.1
G105,Price of corn,2008,4.7,38.1
G105,Price of corn,2009,3.75,-20.3
G105,Price of corn,2010,3.81,1.8
G105,Price of corn,2011,6.02,57.8
G105,Price of corn,2012,6.67,10.9
G105,Price of corn,2013,6.15,-7.8
G105,Price of corn,2014,4.11,-33.2
G105,Price of corn,2015,3.71,-9.9
G105,Price of corn,2016,3.48,-6.2
G105,Price of corn,2017,3.36,-3.4
G105,Price of corn,2018,3.47,3.2
G105,Price of corn,2019,3.75,8.2
G105,Price of corn,2020,3.5,-6.7
G105,Price of corn,2021,5.4,54.2
G105,Price of corn,2022,6.76,25.2
G105,Price of corn,2023,5.95,-12
G105,Price of corn,2024,5.13,-13.8
G105,Price of corn,2025,4.97,-3.1
G105,Price of corn,2026,4.74,-4.6
G105,Price of corn,2027,4.7,-0.8
G105,Price of corn,2028,4.84,2.9
G105,Price of corn,2029,4.97,2.8
G105,Price of corn,2030,5.1,2.5
G150,Price of diesel,1990,1.17,0
G150,Price of diesel,1991,1.13,-3.2
G150,Price of diesel,1992,1.11,-2.1
G150,Price of diesel,1993,1.11,0.6
G150,Price of diesel,1994,1.11,-0.1
G150,Price of diesel,1995,1.11,-0.3
G150,Price of diesel,1996,1.24,11.4
G150,Price of diesel,1997,1.2,-3
G150,Price of diesel,1998,1.04,-12.9
G150,Price of diesel,1999,1.12,7.4
G150,Price of diesel,2000,1.49,33
G150,Price of diesel,2001,1.4,-6
G150,Price of diesel,2002,1.32,-5.9
G150,Price of diesel,2003,1.51,14.4
G150,Price of diesel,2004,1.81,19.9
G150,Price of diesel,2005,2.4,32.7
G150,Price of diesel,2006,2.71,12.6
G150,Price of diesel,2007,2.89,6.7
G150,Price of diesel,2008,3.8,31.8
G150,Price of diesel,2009,2.47,-35.1
G150,Price of diesel,2010,2.99,21.3
G150,Price of diesel,2011,3.84,28.3
G150,Price of diesel,2012,3.97,3.3
G150,Price of diesel,2013,3.92,-1.2
G150,Price of diesel,2014,3.83,-2.5
